,customerid,id,avgrating
622,63353e88f0f1d27889a1f733,1368,1
623,634c22c9c4fba09e7322fe74,368,4
624,63066346cf5770db4b22a792,369,4
625,63721698daf4932f5e85d70d,370,2
626,63122f706e5b844ff260c2d9,371,4
627,637dc9b5446f561d326cc2a5,372,1
628,62f3592c2efebcb741cc1bb4,441,3
629,633434892288e00638e17613,373,2
630,637dc9b5446f561d326cc2a5,374,5
631,633434892288e00638e17613,375,1
632,62dd059cec76437c73c3c1fb,376,2
633,633434892288e00638e17613,377,2
634,62dbbd0c9670f2007f7aaf73,442,2
635,637219fcdaf493320a85d806,443,4
636,62d7e395ec76434350c3b45c,5931,2
637,62d7e395ec76434350c3b45c,5931,2
638,62d7e395ec76434350c3b45c,5931,2
639,62d7e395ec76434350c3b45c,5931,2
640,62d7e395ec76434350c3b45c,5931,2
641,63400df7f0f1d2e6eba31e06,378,2
642,633434892288e00638e17613,379,4
643,6384c243e4a7da5c5e0b4928,380,4
644,6365f09306a67f22ce6257ee,381,1
645,63353e0bf0f1d2f05da1f710,382,3
646,633434892288e00638e17613,1803,2
647,6384c243e4a7da5c5e0b4928,383,3
648,63353e0bf0f1d2f05da1f710,384,5
649,6384c243e4a7da5c5e0b4928,385,1
650,63353e0bf0f1d2f05da1f710,386,4
651,6384d0bfe4a7da07800b4d09,387,2
652,634c22c9c4fba09e7322fe74,388,2
653,62f4a3682efebc3134ce70dc,1804,2
654,637c82ad446f5665186ca96b,392,1
655,637c82ad446f5665186ca96b,392,1
656,634c22c9c4fba09e7322fe74,393,5
657,62aae147bdf8c27fd195a994,394,1
658,634c22c9c4fba09e7322fe74,395,1
659,634c22c9c4fba09e7322fe74,396,2
660,634c22c9c4fba09e7322fe74,397,5
661,62f4a3682efebc3134ce70dc,1805,3
662,634c22c9c4fba09e7322fe74,398,3
663,630b662dcf577074d0231c50,399,1
664,634c22c9c4fba09e7322fe74,400,5
665,633434892288e00638e17613,401,5
666,634c22c9c4fba09e7322fe74,402,2
667,633434892288e00638e17613,630,2
668,633434892288e00638e17613,403,5
669,637dcdd1446f564a906cc359,404,4
670,633434892288e00638e17613,405,3
671,62dcaf9a9670f2007f7d4e79,406,5
672,634ee4728cf0f17f826b4cba,407,4
673,63748c5882d52ee95b6d3d92,408,4
674,6343e5e7f0f1d2d398a38927,409,4
675,63345b7af0f1d22478a1e0f8,410,3
676,633434892288e00638e17613,1375,3
677,6343e5e7f0f1d2d398a38927,411,5
678,630ca634cf5770d510233f34,412,4
679,6343e5e7f0f1d2d398a38927,413,4
680,6295c22bacf828490b7c64e7,414,4
681,6343e5e7f0f1d2d398a38927,415,3
682,6399ebc290829792d7f9c449,1389,2
683,6295c22bacf828490b7c64e7,416,3
684,6343e5e7f0f1d2d398a38927,417,2
685,6295c22bacf828490b7c64e7,418,3
686,6343e5e7f0f1d2d398a38927,419,1
687,63353e0bf0f1d2f05da1f710,420,5
688,62e88e9a44d9ae2e10131bb2,1390,3
689,62e88e9a44d9ae2e10131bb2,1390,3
690,62dff9fc11ce2a9d8142f834,421,3
691,63353e0bf0f1d2f05da1f710,422,4
692,6329a9b22288e00081dfb814,423,1
693,630b662dcf577074d0231c50,424,1
694,62dbc06e9670f2007f7aef69,425,3
695,637dc613446f5682576cc218,921,3
696,637dcdd1446f564a906cc359,426,3
697,62dbe8159670f2007f7d48ce,427,3
698,637dcdd1446f564a906cc359,428,4
699,62db8db99670f2007f7937b3,429,4
700,62db8db99670f2007f7937b3,429,4
701,633434892288e00638e17613,430,3
702,633c4c10f0f1d25657a2ca2b,6500,3
703,62db8db99670f2007f7937b3,431,5
704,62db8db99670f2007f7937b3,431,5
705,637219fcdaf493320a85d806,432,5
706,62db8db99670f2007f7937b3,434,5
707,62db8db99670f2007f7937b3,434,5
708,62dbd25b9670f2007f7c650b,435,3
709,62db8db99670f2007f7937b3,436,4
710,62db8db99670f2007f7937b3,436,4
711,6365f09306a67f22ce6257ee,437,3
712,633434892288e00638e17613,438,3
713,6329a9b22288e00081dfb814,439,2
714,62dbd25b9670f2007f7c650b,440,3
715,62b0002363c25438d85b7e78,999,2
716,630b77d4cf5770c3d0231ee3,444,2
717,630b77d4cf5770c3d0231ee3,444,2
718,630b77d4cf5770c3d0231ee3,444,2
719,637219fcdaf493320a85d806,445,2
720,630b77d4cf5770c3d0231ee3,446,5
721,630b77d4cf5770c3d0231ee3,446,5
722,630b77d4cf5770c3d0231ee3,446,5
723,6329b86f2288e07874dfbefc,447,5
724,6309ba5ecf577072ec22f719,6501,2
725,633434892288e00638e17613,448,5
726,63889acde4a7dae88f0bae0e,449,4
727,6389699de4a7da7f250bba0f,450,1
728,63889acde4a7dae88f0bae0e,451,5
729,6389699de4a7da7f250bba0f,452,1
730,62dcf162ec764375d8c3c03f,5835,3
731,63889acde4a7dae88f0bae0e,453,5
732,6389699de4a7da7f250bba0f,454,2
733,62db8f149670f2007f796483,1391,1
734,633434892288e00638e17613,455,5
735,62aae147bdf8c27fd195a994,456,1
736,633434892288e00638e17613,457,2
737,62aae147bdf8c203e695a992,458,2
738,633434892288e00638e17613,459,3
739,633434892288e00638e17613,460,2
740,63066346cf5770db4b22a792,1806,2
741,63383410f0f1d274e5a24f8f,461,5
742,62aac90cbdf8c2544595a3b7,462,2
743,62aae147bdf8c27fd195a994,463,4
744,638c4602e96ddaac3f8dc311,464,2
745,633434892288e00638e17613,465,2
746,62e3ecc311ce2a22dc43a395,6636,3
747,638c4602e96ddaac3f8dc311,466,2
748,633434892288e00638e17613,467,4
749,638cae3ca6832698c84b13d8,468,4
750,62de5937b9aae904e9767d39,469,2
751,638cae3ca6832698c84b13d8,470,3
752,62db88cf9670f2007f78ac20,5836,4
753,633c4c7ff0f1d2a898a2ca33,6502,5
754,634b8e23c4fba07dbf22e804,471,5
755,638cae3ca6832698c84b13d8,472,5
756,634b8e23c4fba07dbf22e804,473,2
757,633434892288e00638e17613,474,1
758,634b8e23c4fba07dbf22e804,475,4
759,634b8e23c4fba07dbf22e804,476,1
760,63332a6a2288e003f0e149c5,6503,4
761,634b8e23c4fba07dbf22e804,477,5
762,634b8e23c4fba07dbf22e804,478,1
763,634b8e23c4fba07dbf22e804,479,3
764,634b8e23c4fba07dbf22e804,480,1
765,62e29a2011ce2a74064355c3,1392,1
766,62e29a2011ce2a74064355c3,1392,1
767,634b8e23c4fba07dbf22e804,481,3
768,634b8e23c4fba07dbf22e804,482,3
769,634b8e23c4fba07dbf22e804,483,1
770,634b8e23c4fba07dbf22e804,484,5
771,634b8e23c4fba07dbf22e804,485,5
772,63b423153406a583b583d564,1618,2
773,634b8e23c4fba07dbf22e804,486,4
774,634b8e23c4fba07dbf22e804,487,5
775,634b8e23c4fba07dbf22e804,488,1
776,634b8e23c4fba07dbf22e804,489,1
777,634b8e23c4fba07dbf22e804,490,5
778,62dcaf9a9670f2007f7d4af9,1637,1
779,634b8e23c4fba07dbf22e804,491,4
780,634b8e23c4fba07dbf22e804,492,4
781,634b8e23c4fba07dbf22e804,493,1
782,634b8e23c4fba07dbf22e804,494,3
783,634b8e23c4fba07dbf22e804,495,2
784,62dc4372ec764385a2c3bdff,1664,1
785,62dba1089670f2007f7a31db,9422,2
786,62dcf162ec764375d8c3c03f,5837,4
787,634b8e23c4fba07dbf22e804,496,2
788,634b8e23c4fba07dbf22e804,497,1
789,634b8e23c4fba07dbf22e804,498,2
790,6364e76a278afe0ef0af85e8,499,5
791,6364e76a278afe0ef0af85e8,500,4
792,634b8e23c4fba07dbf22e804,501,5
793,63831169ca6a8c0b9df457aa,502,5
794,634b8e23c4fba07dbf22e804,503,3
795,63353e0bf0f1d2f05da1f710,504,3
796,634b8e23c4fba07dbf22e804,505,3
797,63353e0bf0f1d2f05da1f710,506,3
798,634b8e23c4fba07dbf22e804,507,3
799,63353e0bf0f1d2f05da1f710,508,4
800,633434892288e00638e17613,2739,4
801,63889dc2e4a7da74e60bae73,509,3
802,63353e0bf0f1d2f05da1f710,510,1
803,63889dc2e4a7da74e60bae73,511,3
804,62dbd8ab9670f2007f7d3da2,512,4
805,634b8e23c4fba07dbf22e804,513,3
806,634b8e23c4fba07dbf22e804,514,1
807,634b8e23c4fba07dbf22e804,515,2
808,634b8e23c4fba07dbf22e804,516,2
809,634b8e23c4fba07dbf22e804,517,5
810,634b8e23c4fba07dbf22e804,518,3
811,634b8e23c4fba07dbf22e804,519,2
812,634b8e23c4fba07dbf22e804,520,1
813,634b8e23c4fba07dbf22e804,521,2
814,634b8e23c4fba07dbf22e804,522,5
815,62f4a3682efebc3134ce70dc,1807,2
816,634b8e23c4fba07dbf22e804,523,5
817,634b8e23c4fba07dbf22e804,524,1
818,634b8e23c4fba07dbf22e804,525,1
819,634b8e23c4fba07dbf22e804,526,3
820,634b8e23c4fba07dbf22e804,527,2
821,62dc4372ec764385a2c3bdff,1665,5
822,634b8e23c4fba07dbf22e804,528,5
823,634b8e23c4fba07dbf22e804,529,3
824,634b8e23c4fba07dbf22e804,530,2
825,634b8e23c4fba07dbf22e804,531,5
826,634b8e23c4fba07dbf22e804,532,5
827,634b8e23c4fba07dbf22e804,533,4
828,62dc4372ec764385a2c3bdff,1666,3
829,634b8e23c4fba07dbf22e804,534,3
830,634b8e23c4fba07dbf22e804,535,2
831,634b8e23c4fba07dbf22e804,536,4
832,637c73fe446f56715c6ca7c8,537,4
833,634b8e23c4fba07dbf22e804,538,2
834,637c73fe446f56715c6ca7c8,539,3
835,634b8e23c4fba07dbf22e804,540,2
836,637c73fe446f56715c6ca7c8,541,4
837,634b8e23c4fba07dbf22e804,542,5
838,637c73fe446f56715c6ca7c8,543,2
839,634b8e23c4fba07dbf22e804,544,2
840,633434892288e00638e17613,1679,4
841,637c73fe446f56715c6ca7c8,545,4
842,634b8e23c4fba07dbf22e804,546,3
843,637c73fe446f56715c6ca7c8,547,4
844,634b8e23c4fba07dbf22e804,548,2
845,637c73fe446f56715c6ca7c8,549,2
846,63903f8aa683266fd54b6915,550,5
847,633434892288e00638e17613,1680,5
848,637c73fe446f56715c6ca7c8,551,2
849,62aae147bdf8c27fd195a994,552,1
850,6320b9726e5b847130627fc6,553,1
851,62aae147bdf8c203e695a992,554,3
852,62aae147bdf8c27fd195a994,555,3
853,6320b9726e5b847130627fc6,556,1
854,6379c40e82d52e752e6dc612,557,5
855,6320b9726e5b847130627fc6,558,4
856,6379c40e82d52e752e6dc612,559,2
857,6320b9726e5b847130627fc6,560,5
858,6379c40e82d52e752e6dc612,561,4
859,6320b9726e5b847130627fc6,562,1
860,6379c40e82d52e752e6dc612,563,5
861,633434892288e00638e17613,1696,1
862,62dbd25b9670f2007f7c650b,2740,1
863,6364e76a278afe0ef0af85e8,564,5
864,6377bbe082d52e2afe6da8d5,565,3
865,62e8f1d944d9ae52ac136c2a,566,2
866,63353e0bf0f1d2f05da1f710,567,4
867,63903f8aa683266fd54b6915,568,1
868,63353e0bf0f1d2f05da1f710,569,3
869,633434892288e00638e17613,1697,3
870,63159cfd6e5b84f8d76110b7,570,3
871,63159cfd6e5b84f8d76110b7,570,3
872,62fe44c4cf577051f82179ab,571,1
873,62fe44c4cf577051f82179ab,571,1
874,62f267222efebc3002ca9fc6,572,3
875,62e8f1d944d9ae52ac136c2a,573,3
876,63400df7f0f1d2e6eba31e06,574,4
877,633434892288e00638e17613,1698,4
878,62b0963f9782516e5d14558c,575,5
879,633306c12288e0108fe135a5,576,2
880,6379c37182d52e52a36dc60b,577,4
881,62eb971c7319be45d9e4650c,578,4
882,6379c37182d52e52a36dc60b,579,2
883,633434892288e00638e17613,1699,3
884,62dbd8ab9670f2007f7d3e39,580,5
885,62dbd8ab9670f2007f7d3e39,581,1
886,62de5937b9aae904e9767d39,582,1
887,62dbd8ab9670f2007f7d3e39,583,5
888,637ce1c1446f5601f76cb79a,584,5
889,62b7faa283be59b149130ba3,1700,3
890,62dbd8ab9670f2007f7d3e39,585,4
891,637ce1c1446f5601f76cb79a,586,1
892,62dbd8ab9670f2007f7d3e39,587,5
893,638ff625a683265ac54b6472,588,4
894,62b0002363c25438d85b7e78,589,3
895,6328552f2288e02232df8555,590,5
896,63284e482288e01425df82a4,591,4
897,62db8b349670f2007f78eb51,1701,1
898,6335bb50f0f1d2818ea21089,5383,1
899,6328552f2288e02232df8555,592,3
900,63284e482288e01425df82a4,593,3
901,62ea601aa636f0ebe25f850a,594,2
902,63284e482288e01425df82a4,595,2
903,638ff625a683265ac54b6472,596,4
904,63284e482288e01425df82a4,597,5
905,638ff625a683265ac54b6472,598,2
906,633980e9f0f1d21e4fa275a8,599,3
907,62dbd8ac9670f2007f7d3fb7,600,2
908,633980e9f0f1d21e4fa275a8,601,5
909,62f4713d2efebc46a5ce155a,602,3
910,633980e9f0f1d21e4fa275a8,603,4
911,6364e76a278afe0ef0af85e8,604,2
912,6364e76a278afe0ef0af85e8,605,4
913,62aae147bdf8c27fd195a994,1808,2
914,633980e9f0f1d21e4fa275a8,606,2
915,6364e76a278afe0ef0af85e8,607,4
916,633980e9f0f1d21e4fa275a8,608,3
917,6364e76a278afe0ef0af85e8,609,1
918,63353e88f0f1d27889a1f733,610,3
919,63353e88f0f1d27889a1f733,610,3
920,633434892288e00638e17613,611,1
921,63353e88f0f1d27889a1f733,612,3
922,63353e88f0f1d27889a1f733,612,3
923,63353e88f0f1d27889a1f733,613,1
924,63353e88f0f1d27889a1f733,613,1
925,633434892288e00638e17613,614,2
926,6295c22bacf828490b7c64e7,615,3
927,63353e0bf0f1d2f05da1f710,616,2
928,63747bdc82d52e37b16d38f1,617,2
929,63353e0bf0f1d2f05da1f710,618,4
930,637df4d9446f56d4766cc82e,619,2
931,62f4a3682efebc3134ce70dc,1809,5
932,63706feddaf493e1f585b807,620,4
933,637df4d9446f56d4766cc82e,621,2
934,62dbd8ac9670f2007f7d3fb7,622,3
935,63353e88f0f1d27889a1f733,623,3
936,63353e88f0f1d27889a1f733,623,3
937,6364e76a278afe0ef0af85e8,624,1
938,63aadf143406a55316832502,1870,5
939,63353e88f0f1d27889a1f733,625,1
940,63353e88f0f1d27889a1f733,625,1
941,6364e76a278afe0ef0af85e8,626,4
942,63353e88f0f1d27889a1f733,627,3
943,63353e88f0f1d27889a1f733,627,3
944,636a4fdc8be0ce05e7a2e0f0,628,5
945,63397242f0f1d251aca2718c,629,3
946,62b7faa283be59b149130ba3,2693,2
947,63397242f0f1d251aca2718c,631,2
948,63353e88f0f1d27889a1f733,632,3
949,63353e88f0f1d27889a1f733,632,3
950,62ff7b6ccf5770cdf421ad99,633,3
951,62ff7b6ccf5770cdf421ad99,633,3
952,63353e88f0f1d27889a1f733,634,3
953,63353e88f0f1d27889a1f733,634,3
954,6364e76a278afe0ef0af85e8,635,2
955,6379e9e882d52e0c746dc9a2,636,3
956,6379e9e882d52e0c746dc9a2,637,3
957,6364e76a278afe0ef0af85e8,638,3
958,6379e9e882d52e0c746dc9a2,639,3
959,6364e76a278afe0ef0af85e8,640,1
960,6379e9e882d52e0c746dc9a2,641,5
961,62ab2f83bdf8c2313695aeef,642,1
962,6379e9e882d52e0c746dc9a2,643,1
963,62b0577897825105be144e3f,644,3
964,62b7faa283be59b149130ba3,1894,2
965,6379e9e882d52e0c746dc9a2,645,1
966,63934b2030665f5a012f4a2a,646,2
967,632eb1a22288e01393e0854b,647,4
968,63934b2030665f5a012f4a2a,648,2
969,63353e88f0f1d27889a1f733,649,4
970,63353e88f0f1d27889a1f733,649,4
971,63934b2030665f5a012f4a2a,650,2
972,633434892288e00638e17613,651,4
973,63353e88f0f1d27889a1f733,652,5
974,63353e88f0f1d27889a1f733,652,5
975,633434892288e00638e17613,2694,1
976,6395af26383c8e3efce25e4c,653,5
977,63353e88f0f1d27889a1f733,654,4
978,63353e88f0f1d27889a1f733,654,4
979,633ceb18f0f1d207fda2d0b2,655,3
980,633434892288e00638e17613,656,5
981,6352b6b88cf0f11cde6bd184,657,1
982,62dbd8ab9670f2007f7d3f22,1895,3
983,633434892288e00638e17613,658,2
984,6352b6b88cf0f11cde6bd184,659,5
985,633434892288e00638e17613,660,4
986,62dbd8ab9670f2007f7d3ef3,661,4
987,6352b6b88cf0f11cde6bd184,662,4
988,62b7faa283be59b149130ba3,1716,4
989,630b278fcf57705bf2231446,663,3
990,630b278fcf57705bf2231446,663,3
991,6352b6b88cf0f11cde6bd184,664,2
992,633ceb18f0f1d207fda2d0b2,665,2
993,6352b6b88cf0f11cde6bd184,666,3
994,638d9aeaa6832698924b2411,667,4
995,6364e76a278afe0ef0af85e8,1717,3
996,6352b6b88cf0f11cde6bd184,668,1
997,638d9aeaa6832698924b2411,669,4
998,6352b6b88cf0f11cde6bd184,670,1
999,63934da630665fc0002f4aab,671,4
1000,6352b6b88cf0f11cde6bd184,672,5
1001,63934da630665fc0002f4aab,673,5
1002,63934da630665fc0002f4aab,674,3
1003,62aabb5bbdf8c2488b95a25b,1718,3
1004,63353e88f0f1d27889a1f733,1908,4
1005,63353e88f0f1d27889a1f733,1908,4
1006,6352b6b88cf0f11cde6bd184,675,5
1007,63400df7f0f1d2e6eba31e06,676,5
1008,63066346cf5770db4b22a792,677,4
1009,6364e76a278afe0ef0af85e8,678,2
1010,62dbbd0c9670f2007f7aada7,679,5
1011,6364e76a278afe0ef0af85e8,680,5
1012,6364e76a278afe0ef0af85e8,1719,5
1013,63934da630665fc0002f4aab,681,2
1014,6364e76a278afe0ef0af85e8,682,3
1015,63934da630665fc0002f4aab,683,1
1016,63400df7f0f1d2e6eba31e06,684,4
1017,62dbd8ab9670f2007f7d3da2,685,3
1018,62dbd8ab9670f2007f7d3da2,686,3
1019,62dbd8ab9670f2007f7d3da2,687,5
1020,62aae147bdf8c27fd195a994,694,4
1021,63400df7f0f1d2e6eba31e06,688,1
1022,62dbd8ab9670f2007f7d3da2,689,3
1023,631dddfd6e5b84aec461ffc9,690,2
1024,62dbd8ab9670f2007f7d3da2,691,2
1025,6396e45e383c8ea415e272d4,692,5
1026,6396e45e383c8ea415e272d4,693,2
1027,633434892288e00638e17613,695,2
1028,633434892288e00638e17613,696,3
1029,62dbd8ab9670f2007f7d3da2,697,2
1030,63066346cf5770db4b22a792,698,2
1031,62dbd8ab9670f2007f7d3da2,699,2
1032,62f1b439ef7ba01970517aaa,1720,2
1033,6335b6e5f0f1d265baa20e94,5384,4
1034,62dbd8ab9670f2007f7d3da2,700,1
1035,62dbd8ab9670f2007f7d3da2,701,3
1036,62dbd8ab9670f2007f7d3da2,702,3
1037,62dbd8ab9670f2007f7d3da2,703,4
1038,62dbd8ab9670f2007f7d3da2,704,4
1039,62dbd8ab9670f2007f7d3da2,705,2
1040,62dbd8ab9670f2007f7d3da2,706,1
1041,6364e76a278afe0ef0af85e8,1721,2
1042,6311dff06e5b84236c60a81c,6156,2
1043,62dbd8ab9670f2007f7d3da2,707,5
1044,62dbd8ab9670f2007f7d3da2,708,5
1045,62dbd8ab9670f2007f7d3da2,709,4
1046,62dbd8ab9670f2007f7d3da2,710,2
1047,62dbd8ab9670f2007f7d3da2,711,2
1048,62dbd8ab9670f2007f7d3da2,712,4
1049,63284e482288e01425df82a4,9366,5
1050,62dbd8ab9670f2007f7d3da2,713,5
1051,633434892288e00638e17613,714,2
1052,62dbd8ab9670f2007f7d3da2,715,3
1053,633434892288e00638e17613,716,2
1054,633434892288e00638e17613,1722,3
1055,62b7faa283be59b149130ba3,1723,3
1056,62dbd8ab9670f2007f7d3da2,717,2
1057,633434892288e00638e17613,718,2
1058,62dbd8ab9670f2007f7d3da2,719,1
1059,633434892288e00638e17613,720,3
1060,637f493d446f56126f6ce0d9,721,4
1061,633434892288e00638e17613,1724,2
1062,62dbd8ab9670f2007f7d3da2,722,2
1063,6396dccd383c8e6d6ee270b4,723,1
1064,62dbd8ab9670f2007f7d3da2,724,4
1065,62dbd8ab9670f2007f7d3da2,725,2
1066,6396dccd383c8e6d6ee270b4,726,5
1067,62dbd8ab9670f2007f7d3da2,727,1
1068,6396dccd383c8e6d6ee270b4,728,1
1069,62dbd8ab9670f2007f7d3da2,729,1
1070,6396dccd383c8e6d6ee270b4,730,3
1071,6343c382f0f1d2e312a3803b,731,5
1072,6343c382f0f1d2e312a3803b,732,5
1073,6396dccd383c8e6d6ee270b4,733,2
1074,62b2b3e1a2b2815beeef312d,734,3
1075,62aae147bdf8c203e695a992,1725,5
1076,6396dccd383c8e6d6ee270b4,735,4
1077,62dbc5709670f2007f7b3a1e,736,3
1078,6396dccd383c8e6d6ee270b4,737,3
1079,63748c5882d52ee95b6d3d92,738,4
1080,631f8cd26e5b842ad2624294,739,1
1081,631f8cd26e5b842ad2624294,739,1
1082,630718b7cf57702ea522b0cb,758,4
1083,6396dccd383c8e6d6ee270b4,740,2
1084,63452d17f0f1d2c0eba3b8f4,741,2
1085,63452d17f0f1d2c0eba3b8f4,741,2
1086,6396dccd383c8e6d6ee270b4,742,2
1087,633434892288e00638e17613,743,5
1088,62ea601aa636f0ebe25f850a,1726,4
1089,62bd439cd2f5e196d34fc1d8,1727,4
1090,6396dccd383c8e6d6ee270b4,744,4
1091,633434892288e00638e17613,745,5
1092,6396dccd383c8e6d6ee270b4,746,3
1093,62aae147bdf8c27fd195a994,747,2
1094,62db88cf9670f2007f78ac20,5838,1
1095,630718b7cf57702ea522b0cb,759,1
1096,6396dccd383c8e6d6ee270b4,748,5
1097,63353e0bf0f1d2f05da1f710,749,1
1098,6396dccd383c8e6d6ee270b4,750,5
1099,62dcf162ec764375d8c3c03f,5839,5
1100,63353e0bf0f1d2f05da1f710,751,5
1101,6329b86f2288e07874dfbefc,1728,3
1102,6364e76a278afe0ef0af85e8,1729,4
1103,6396dccd383c8e6d6ee270b4,752,2
1104,630718b7cf57702ea522b0cb,753,3
1105,630718b7cf57702ea522b0cb,755,1
1106,62db88cf9670f2007f78ac20,5840,2
1107,630718b7cf57702ea522b0cb,756,2
1108,630718b7cf57702ea522b0cb,757,2
1109,630718b7cf57702ea522b0cb,761,5
1110,630718b7cf57702ea522b0cb,762,5
1111,632027cf6e5b8464526253a3,5841,4
1112,630718b7cf57702ea522b0cb,763,3
1113,62dbd8ac9670f2007f7d3f5a,764,1
1114,62dbd8ac9670f2007f7d3f5a,765,5
1115,630718b7cf57702ea522b0cb,766,4
1116,62dbd8ac9670f2007f7d3f5a,767,1
1117,630718b7cf57702ea522b0cb,768,2
1118,62dbd8ac9670f2007f7d3f5a,769,2
1119,633c35b5f0f1d24c1ea2c5e1,6504,2
1120,630718b7cf57702ea522b0cb,770,1
1121,6364e76a278afe0ef0af85e8,771,4
1122,630718b7cf57702ea522b0cb,772,2
1123,6329b86f2288e07874dfbefc,1730,4
1124,62ea601aa636f0ebe25f850a,6496,1
1125,630718b7cf57702ea522b0cb,773,4
1126,62e27e3111ce2a6b514351e5,774,4
1127,62dbd8ac9670f2007f7d3f5a,775,3
1128,62dbd8ac9670f2007f7d3f5a,776,2
1129,6329b86f2288e07874dfbefc,1738,3
1130,6364e76a278afe0ef0af85e8,777,2
1131,62dcaf9a9670f2007f7d4d7c,6645,4
1132,62dbd8ac9670f2007f7d3f5a,778,4
1133,634ec5318cf0f1d2c06b494e,779,4
1134,62dbd8ac9670f2007f7d3f5a,780,4
1135,634ec5318cf0f1d2c06b494e,781,4
1136,633a8189f0f1d2d8c2a28fa6,6531,2
1137,634bc468c4fba023e022efc9,782,4
1138,62dbd8ac9670f2007f7d3f5a,783,4
1139,634bc468c4fba023e022efc9,784,5
1140,633434892288e00638e17613,785,1
1141,62dc4372ec764385a2c3bdff,786,3
1142,62fca399ad1e9884267a3196,787,5
1143,6335b9c5f0f1d275a6a20f81,5385,1
1144,62fca399ad1e9884267a3196,788,2
1145,62dd1483ec7643f8f4c3c3bc,789,5
1146,62db8db99670f2007f7937b3,790,3
1147,62db8db99670f2007f7937b3,790,3
1148,62db8db99670f2007f7937b3,791,3
1149,62db8db99670f2007f7937b3,791,3
1150,6343c382f0f1d2e312a3803b,792,4
1151,633434892288e00638e17613,2741,2
1152,633277452288e0639ee10876,5844,1
1153,62db8db99670f2007f7937b3,793,5
1154,62db8db99670f2007f7937b3,793,5
1155,6343c382f0f1d2e312a3803b,794,5
1156,62db8db99670f2007f7937b3,795,5
1157,62db8db99670f2007f7937b3,795,5
1158,62b0592b9782516824144e6c,796,5
1159,6329b86f2288e07874dfbefc,1747,1
1160,62db8db99670f2007f7937b3,797,3
1161,62db8db99670f2007f7937b3,797,3
1162,63452d17f0f1d2c0eba3b8f4,798,4
1163,63452d17f0f1d2c0eba3b8f4,798,4
1164,62aae147bdf8c27fd195a994,799,3
1165,6385f2fde4a7da0c8e0b691a,800,1
1166,6385f2fde4a7da0c8e0b691a,800,1
1167,63b6a7f33406a53244840525,1748,4
1168,62e4dfd511ce2aacef43d073,2742,4
1169,62dbd8ac9670f2007f7d3f5a,801,2
1170,62f2094cef7ba0d67252655c,802,5
1171,62dbd8ac9670f2007f7d3f5a,803,2
1172,639c3688908297cefdf9f36f,804,5
1173,62dbd8ac9670f2007f7d3f5a,805,1
1174,639c3688908297cefdf9f36f,806,4
1175,62dbd8ac9670f2007f7d3f5a,808,2
1176,62dbd8ac9670f2007f7d3f5a,810,2
1177,62dbd5ce9670f2007f7cce70,811,5
1178,62dbd3639670f2007f7c831d,812,2
1179,62dbd5ce9670f2007f7cce70,813,5
1180,6329b86f2288e07874dfbefc,1749,5
1181,633d8a1df0f1d22283a2dcd6,6646,5
1182,62dbd3639670f2007f7c831d,814,2
1183,639c74f6490035d37fb9b1bc,815,5
1184,62dbd5ce9670f2007f7cce70,816,2
1185,639c74f6490035d37fb9b1bc,817,1
1186,633434892288e00638e17613,818,5
1187,633434892288e00638e17613,2782,2
1188,639c74f6490035d37fb9b1bc,819,3
1189,633434892288e00638e17613,820,4
1190,633434892288e00638e17613,821,3
1191,62e8b3d044d9ae11c2133005,822,4
1192,63066346cf5770db4b22a792,823,3
1193,62dbd8ac9670f2007f7d3f7c,5386,2
1194,62a9d2997895a8b3f3ff0786,824,1
1195,62b0002363c25438d85b7e78,825,5
1196,635fd0935d3a6cb0af58bcd1,826,3
1197,62aae147bdf8c27fd195a994,827,5
1198,6329b86f2288e07874dfbefc,1750,1
1199,63930d78fe274367a1c7e0aa,828,1
1200,634cb1a3c4fba030472304a2,829,1
1201,63930d78fe274367a1c7e0aa,830,3
1202,62dbd8ab9670f2007f7d3eef,831,2
1203,62dbd8ab9670f2007f7d3eef,831,2
1204,63930d78fe274367a1c7e0aa,832,4
1205,62dbd8ac9670f2007f7d4139,1909,3
1206,62dbd8ab9670f2007f7d3eef,833,3
1207,62dbd8ab9670f2007f7d3eef,833,3
1208,62dbd8ab9670f2007f7d3e88,834,3
1209,63353e88f0f1d27889a1f733,835,3
1210,63353e88f0f1d27889a1f733,835,3
1211,62dbd5ce9670f2007f7cce70,836,2
1212,63353e88f0f1d27889a1f733,837,5
1213,63353e88f0f1d27889a1f733,837,5
1214,639f289e4900351cefb9de3a,838,4
1215,63400df7f0f1d2e6eba31e06,839,1
1216,639f289e4900351cefb9de3a,840,3
1217,639f289e4900351cefb9de3a,841,2
1218,63353e88f0f1d27889a1f733,1910,5
1219,63353e88f0f1d27889a1f733,1910,5
1220,63400df7f0f1d2e6eba31e06,842,3
1221,639f289e4900351cefb9de3a,843,1
1222,6295c22bacf828490b7c64e7,844,2
1223,639f289e4900351cefb9de3a,845,1
1224,6295c22bacf828490b7c64e7,846,3
1225,63579c4c8cf0f1402f6c409a,875,4
1226,639f289e4900351cefb9de3a,847,2
1227,6295c22bacf828490b7c64e7,848,1
1228,639f289e4900351cefb9de3a,849,4
1229,633434892288e00638e17613,850,4
1230,63877cd4e4a7dada010b9bc0,876,3
1231,63877cd4e4a7dada010b9bc0,876,3
